Precio Escasez de Activación,Fecha,Precio Bolsa Nacional Ponderado Diario,Precio Escasez Inferior,Precio Escasez Superior,Precio Escasez,PPP Mercado Regulado,PPP Mercado No Regulado
,2025-12-14 00:00:00,240.42677,"329,43","864,91","625,20",302.18112545325755,284.5013727738569
,2025-12-15 00:00:00,297.179261,"329,43","864,91","625,20",302.0578292631146,286.8691296950153
,2025-12-16 00:00:00,326.216631,"329,43","864,91","625,20",302.21044657600385,288.67291325792996
,2025-12-17 00:00:00,347.044089,"329,43","864,91","625,20",302.4823893589998,289.49014639077495
,2025-12-18 00:00:00,381.659126,"329,43","864,91","625,20",302.26596823272183,291.1426706354143
,2025-12-19 00:00:00,386.942438,"329,43","864,91","625,20",302.1443088885994,291.3197761007008
,2025-12-20 00:00:00,394.264651,"329,43","864,91","625,20",302.07778848325074,291.6753417611958
,2025-12-21 00:00:00,403.38474,"329,43","864,91","625,20",302.58873100848905,292.46030537774107
,2025-12-22 00:00:00,438.58601,"329,43","864,91","625,20",302.0973951071948,294.26676944416886
,2025-12-23 00:00:00,435.857942,"329,43","864,91","625,20",302.0451740186958,294.4194815304996
,2025-12-24 00:00:00,273.387139,"329,43","864,91","625,20",301.57378196414174,286.1923995872692
,2025-12-25 00:00:00,208.281698,"329,43","864,91","625,20",302.33349806935524,284.17393070249045
,2025-12-26 00:00:00,258.55503,"329,43","864,91","625,20",301.6958550175643,286.1448701651466
,2025-12-27 00:00:00,270.853994,"329,43","864,91","625,20",302.04675851802614,286.50853703866755
,2025-12-28 00:00:00,290.443061,"329,43","864,91","625,20",302.61885763558763,288.04976028643506
,2025-12-29 00:00:00,323.077082,"329,43","864,91","625,20",301.8685929232786,289.36479406550063
,2025-12-30 00:00:00,300.569073,"329,43","864,91","625,20",301.8288749079095,288.20084230449146
,2025-12-31 00:00:00,274.335558,"329,43","864,91","625,20",301.34606548337723,287.23401243158173
,2026-01-01 00:00:00,290.712195,"327,67","830,34","590,56",326.0901447010451,295.12868051442126
,2026-01-02 00:00:00,335.333993,"327,67","830,34","590,56",325.1092065307787,296.3687432307172
,2026-01-03 00:00:00,338.870695,"327,67","830,34","590,56",326.4569287826401,296.3594939388205
,2026-01-04 00:00:00,302.409542,"327,67","830,34","590,56",325.2356881599211,295.63097562376964
,2026-01-05 00:00:00,327.346178,"327,67","830,34","590,56",324.74184929384677,295.95054853885705
,2026-01-06 00:00:00,318.968746,"327,67","830,34","590,56",324.8224422636862,296.42116848496516
,2026-01-07 00:00:00,276.272236,"327,67","830,34","590,56",324.8572798122021,294.7723829015861
,2026-01-08 00:00:00,195.130492,"327,67","830,34","590,56",324.89461662643976,292.5984732509753
,2026-01-09 00:00:00,200.224566,"327,67","830,34","590,56",324.8396997516039,292.5096687918376
,2026-01-10 00:00:00,196.193259,"327,67","830,34","590,56",324.7603840599573,292.95096516295865
,2026-01-11 00:00:00,125.975483,"327,67","830,34","590,56",324.8493380882713,292.79422433476117
,2026-01-12 00:00:00,163.667784,"327,67","830,34","590,56",324.99726628242485,294.1940822291436
,2026-01-13 00:00:00,149.885602,"327,67","830,34","590,56",324.8176139291884,292.3191671548905
,2026-01-14 00:00:00,140.255975,"327,67","830,34","590,56",324.9021714556857,292.03432211437735
,2026-01-15 00:00:00,146.074432,"327,67","830,34","590,56",325.0622664327359,292.64384944802003
,2026-01-16 00:00:00,118.799337,"327,67","830,34","590,56",325.2591127676673,291.5239759026695
,2026-01-17 00:00:00,107.682412,"327,67","830,34","590,56",325.16118417686226,291.28613510088445
,2026-01-18 00:00:00,117.613101,"327,67","830,34","590,56",325.3244394114885,292.19608280234536
,2026-01-19 00:00:00,149.972318,"327,67","830,34","590,56",325.25056442095183,291.8158211661493
,2026-01-20 00:00:00,177.094295,"327,67","830,34","590,56",325.3065086698954,292.0272837167133
,2026-01-21 00:00:00,182.182954,"327,67","830,34","590,56",325.32825944015957,292.2159188278335
,2026-01-22 00:00:00,189.048166,"327,67","830,34","590,56",325.3215518832161,292.40576172972953
,2026-01-23 00:00:00,203.404748,"327,67","830,34","590,56",325.5705131146445,293.24457052040503
,2026-01-24 00:00:00,212.932274,"327,67","830,34","590,56",325.35403860146926,293.6178933623572
,2026-01-25 00:00:00,229.144432,"327,67","830,34","590,56",326.73379958263115,294.8425718364759
,2026-01-26 00:00:00,249.847314,"327,67","830,34","590,56",326.127934585153,294.5753246768154
,2026-01-27 00:00:00,262.690196,"327,67","830,34","590,56",325.1119395733423,294.67361061874607
,2026-01-28 00:00:00,258.545403,"327,67","830,34","590,56",325.2156702114807,294.7795211131655
,2026-01-29 00:00:00,247.220664,"327,67","830,34","590,56",326.5196657491906,294.7599619227218
,2026-01-30 00:00:00,209.966278,"327,67","830,34","590,56",325.2842276355674,293.9833768130444
,2026-01-31 00:00:00,211.442722,"327,67","830,34","590,56",325.1964053851163,294.9759859045245
,2026-02-01 00:00:00,172.445073,"327,33","821,83","581,35",326.89399689009014,297.190463442112
,2026-02-02 00:00:00,141.772322,"327,33","821,83","581,35",325.8524874401625,295.14884402501934
,2026-02-03 00:00:00,136.543362,"327,33","821,83","581,35",326.0861877886541,294.6763634295732
,2026-02-04 00:00:00,146.308644,"327,33","821,83","581,35",326.22990485700154,294.2259372304745
,2026-02-05 00:00:00,133.246392,"327,33","821,83","581,35",326.33951881723675,284.8767922171743
,2026-02-06 00:00:00,130.875565,"327,33","821,83","581,35",326.2298694421679,288.1006587411801
,2026-02-07 00:00:00,114.891337,"327,33","821,83","581,35",326.5307478985462,285.15828033429756
,2026-02-08 00:00:00,109.832046,"327,33","821,83","581,35",326.955845217099,290.1725864290971
,2026-02-09 00:00:00,114.828266,"327,33","821,83","581,35",326.35667699057336,280.9683860434772
,2026-02-10 00:00:00,117.397711,"327,33","821,83","581,35",326.04704139133725,283.17983417329543
,2026-02-11 00:00:00,132.515318,"327,33","821,83","581,35",326.38495560156895,282.9486095468541
,2026-02-12 00:00:00,129.424717,"327,33","821,83","581,35",326.551691008205,283.45127317953245
,2026-02-13 00:00:00,119.559923,"327,33","821,83","581,35",326.65134358179614,288.653223737174
,2026-02-14 00:00:00,123.424428,"327,33","821,83","581,35",326.92353312640597,283.1568425317083
,2026-02-15 00:00:00,121.714324,"327,33","821,83","581,35",327.4418069983878,281.1888873344754
,2026-02-16 00:00:00,111.985409,"327,33","821,83","581,35",326.2494162758762,281.05670566989954
,2026-02-17 00:00:00,112.302636,"327,33","821,83","581,35",326.7036623851326,281.0732089067155
,2026-02-18 00:00:00,130.336686,"327,33","821,83","581,35",326.7283829364314,286.39796933159437
,2026-02-19 00:00:00,131.652556,"327,33","821,83","581,35",326.76130827638553,283.0915916780589
,2026-02-20 00:00:00,123.929826,"327,33","821,83","581,35",326.737174812175,281.4261027654873
,2026-02-21 00:00:00,113.029789,"327,33","821,83","581,35",326.9594656935486,281.7900634807127
,2026-02-22 00:00:00,113.51487,"327,33","821,83","581,35",327.5366766631872,282.4242233216724
,2026-02-23 00:00:00,111.996613,"327,33","821,83","581,35",326.6808754265032,279.8854562464997
,2026-02-24 00:00:00,122.700992,"327,33","821,83","581,35",326.3638110511475,281.49588683921996
,2026-02-25 00:00:00,124.113692,"327,33","821,83","581,35",326.68772329837196,282.77552778339265
,2026-02-26 00:00:00,123.692091,"327,33","821,83","581,35",326.72969229512955,282.786282136609
,2026-02-27 00:00:00,116.437688,"327,33","821,83","581,35",326.7293902151535,286.1902084069377
,2026-02-28 00:00:00,119.661339,"327,33","821,83","581,35",326.9166724775042,285.3629925719157
,2026-03-01 00:00:00,104.740817,"328,26","830,62","625,18",327.45189293476193,289.03468743381865
,2026-03-02 00:00:00,105.34109,"328,26","830,62","625,18",327.00097048388477,280.7261505398618
,2026-03-03 00:00:00,119.607244,"328,26","830,62","625,18",327.03825704893427,292.03787214521253
,2026-03-04 00:00:00,117.15659,"328,26","830,62","625,18",327.00097640638467,289.8360474796846
,2026-03-05 00:00:00,117.559275,"328,26","830,62","625,18",326.6077050199663,290.99261907215254
,2026-03-06 00:00:00,112.734437,"328,26","830,62","625,18",326.6356672815129,282.2500693005117
,2026-03-07 00:00:00,115.879483,"328,26","830,62","625,18",327.1825353444297,281.1130240717783
,2026-03-08 00:00:00,107.305916,"328,26","830,62","625,18",327.2144454421805,290.6460673355584
,2026-03-09 00:00:00,109.01602,"328,26","830,62","625,18",326.65067052210003,284.94390875383294
,2026-03-10 00:00:00,188.762946,"328,26","830,62","625,18",326.8863790668715,289.83778424941534
,2026-03-11 00:00:00,235.495053,"328,26","830,62","625,18",327.0887766421774,290.9237272213156
,2026-03-12 00:00:00,217.28613,"328,26","830,62","625,18",327.0239883400738,295.00999369056467
,2026-03-13 00:00:00,195.555335,"328,26","830,62","625,18",327.05064325421625,294.36924858468325
,2026-03-14 00:00:00,208.117109,"328,26","830,62","625,18",327.3022538294231,295.07033549170336
,2026-03-15 00:00:00,223.6649,"328,26","830,62","625,18",327.46419894138387,296.0675573470063
,2026-03-16 00:00:00,315.362042,"328,26","830,62","625,18",326.5413903424285,297.59631634341156
,2026-03-17 00:00:00,334.106905,"328,26","830,62","625,18",326.7136568498661,298.0280724400593
,2026-03-18 00:00:00,333.05497,"328,26","830,62","625,18",326.7427781431207,299.03388309077013
,2026-03-19 00:00:00,358.62647,"328,26","830,62","625,18",326.55191476393577,299.13227712570153
,2026-03-20 00:00:00,351.655709,"328,26","830,62","625,18",326.49819961213706,298.8857768418087
,2026-03-21 00:00:00,326.382118,"328,26","830,62","625,18",326.8229441771835,298.6119603913008
,2026-03-22 00:00:00,308.808573,"328,26","830,62","625,18",327.1373817379637,298.65035860363565
,2026-03-23 00:00:00,318.7967,"328,26","830,62","625,18",327.8465549845837,298.7913905966998
,2026-03-24 00:00:00,303.128304,"328,26","830,62","625,18",326.9613722197057,297.9131823444364
,2026-03-25 00:00:00,319.70542,"328,26","830,62","625,18",327.11846148260054,297.7338116432401
,2026-03-26 00:00:00,316.23445,"328,26","830,62","625,18",327.11255785599604,297.5850920467626
,2026-03-27 00:00:00,283.78928,"328,26","830,62","625,18",326.995307061745,296.8962354168533
,2026-03-28 00:00:00,205.597786,"328,26","830,62","625,18",327.39826171620734,294.31851436820136
,2026-03-29 00:00:00,154.07988,"328,26","830,62","625,18",327.88428717683064,293.5203186428718
,2026-03-30 00:00:00,201.788683,"328,26","830,62","625,18",326.99005871930956,294.73318408858654
,2026-03-31 00:00:00,210.451992,"328,26","830,62","625,18",327.0398213690467,294.5260340049192
,2026-04-01 00:00:00,168.079217,"325,95","1128,46","763,25",329.0996026920318,294.54430634817544
